ÜNİVERSİTE_TÜRÜ,ÜNİVERSİTE,FAKÜLTE;PROGRAM_KODU,PROGRAM;DİL,ÖĞRENİM_TÜRÜ,BURS;ÖĞRENİM_SÜRESİ,PUAN_TÜRÜ,KONTENJAN,OKUL_BİRİNCİSİ_KONTENJANI,GEÇEN_YIL_MİN_SIRALAMA,GEÇEN_YIL_MİN_PUAN
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203510897,Elektrik-Elektronik Mühendisliği,İngilizce,No,,4,SAY,4,nan,nan,
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203510049,Endüstri Mühendisliği,İngilizce,No,,4,SAY,5,nan,30100.0,"438,24642"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203510694,Endüstri Mühendisliği,İngilizce,No,,4,SAY,35,nan,54100.0,"397,07123"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203510764,Endüstri Mühendisliği,İngilizce,No,,4,SAY,14,nan,264000.0,"257,14913"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203511338,Genetik ve Biyomühendislik,İngilizce,No,,4,SAY,3,nan,54200.0,"396,85601"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203511471,Genetik ve Biyomühendislik,İngilizce,No,,4,SAY,30,nan,234000.0,"266,39315"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203510913,Gıda Mühendisliği,İngilizce,No,,4,SAY,2,nan,137000.0,"312,72264"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203510922,Gıda Mühendisliği,İngilizce,No,,4,SAY,18,nan,235000.0,"265,98736"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203511453,Havacılık ve Uzay Mühendisliği,İngilizce,No,,4,SAY,3,nan,42200.0,"416,06253"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203511489,Havacılık ve Uzay Mühendisliği,İngilizce,No,,4,SAY,30,nan,194000.0,"281,77961"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203511153,İnşaat Mühendisliği,İngilizce,No,,4,SAY,5,nan,58600.0,"390,49179"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203511444,İnşaat Mühendisliği,İngilizce,No,,4,SAY,36,nan,106000.0,"336,17099"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203511277,İnşaat Mühendisliği,İngilizce,No,,4,SAY,9,nan,285000.0,"251,66609"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203511435,Makine Mühendisliği,İngilizce,No,,4,SAY,4,nan,42800.0,"414,98346"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203511408,Makine Mühendisliği,İngilizce,No,,4,SAY,36,nan,80100.0,"362,85975"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203511347,Mekatronik Mühendisliği,İngilizce,No,,4,SAY,3,nan,47600.0,"407,07382"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203511356,Mekatronik Mühendisliği,İngilizce,No,,4,SAY,25,nan,123000.0,"322,28055"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203511365,Mekatronik Mühendisliği,İngilizce,No,,4,SAY,5,nan,nan,
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203510067,Yazılım Mühendisliği,İngilizce,No,,4,SAY,5,nan,25700.0,"446,97454"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203510701,Yazılım Mühendisliği,İngilizce,No,,4,SAY,33,nan,61100.0,"386,93636"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203510773,Yazılım Mühendisliği,İngilizce,No,,4,SAY,12,nan,253000.0,"260,33897"
Devlet,İZMİR YÜKSEK TEKNOLOJİ ENSTİTÜSÜ,Mühendislik Fakültesi,105810068,Bilgisayar Mühendisliği,İngilizce,No,,4,SAY,70,2.0,25700.0,"447,00268"
Devlet,İZMİR YÜKSEK TEKNOLOJİ ENSTİTÜSÜ,Mühendislik Fakültesi,105810157,Biyomühendislik,İngilizce,No,,4,SAY,50,2.0,95500.0,"346,3802"
Devlet,İZMİR YÜKSEK TEKNOLOJİ ENSTİTÜSÜ,Mühendislik Fakültesi,105810162,Çevre Mühendisliği,İngilizce,No,,4,SAY,40,1.0,nan,-
Devlet,İZMİR YÜKSEK TEKNOLOJİ ENSTİTÜSÜ,Mühendislik Fakültesi,105810077,Elektronik ve Haberleşme Mühendisliği,İngilizce,No,,4,SAY,60,2.0,37700.0,"424,08449"
Devlet,İZMİR YÜKSEK TEKNOLOJİ ENSTİTÜSÜ,Mühendislik Fakültesi,105810159,Enerji Sistemleri Mühendisliği,İngilizce,No,,4,SAY,40,1.0,nan,-
Devlet,İZMİR YÜKSEK TEKNOLOJİ ENSTİTÜSÜ,Mühendislik Fakültesi,105810129,Gıda Mühendisliği,İngilizce,No,,4,SAY,60,2.0,144000.0,"307,99671"
Devlet,İZMİR YÜKSEK TEKNOLOJİ ENSTİTÜSÜ,Mühendislik Fakültesi,105810111,İnşaat Mühendisliği,İngilizce,No,,4,SAY,70,2.0,51200.0,"401,55527"
Devlet,İZMİR YÜKSEK TEKNOLOJİ ENSTİTÜSÜ,Mühendislik Fakültesi,105810086,Kimya Mühendisliği,İngilizce,No,,4,SAY,60,2.0,74800.0,"369,13426"
Devlet,İZMİR YÜKSEK TEKNOLOJİ ENSTİTÜSÜ,Mühendislik Fakültesi,105810095,Makine Mühendisliği,İngilizce,No,,4,SAY,70,2.0,35500.0,"427,88087"
Devlet,İZMİR YÜKSEK TEKNOLOJİ ENSTİTÜSÜ,Mühendislik Fakültesi,105810158,Malzeme Bilimi ve Mühendisliği,İngilizce,No,,4,SAY,50,2.0,142000.0,"309,55144"
Devlet,İZMİR BAKIRÇAY ÜNİVERSİTESİ,Mühendislik ve Mimarlık Fakültesi,112910017,Bilgisayar Mühendisliği,TR,No,,4,SAY,70,2.0,nan,
Devlet,İZMİR BAKIRÇAY ÜNİVERSİTESİ,Mühendislik ve Mimarlık Fakültesi,112910025,Biyomedikal Mühendisliği,TR,No,,4,SAY,60,2.0,nan,
Devlet,İZMİR BAKIRÇAY ÜNİVERSİTESİ,Mühendislik ve Mimarlık Fakültesi,112910018,Elektrik-Elektronik Mühendisliği,TR,No,,4,SAY,70,2.0,nan,
Devlet,İZMİR BAKIRÇAY ÜNİVERSİTESİ,Mühendislik ve Mimarlık Fakültesi,112910019,Endüstri Mühendisliği,TR,No,,4,SAY,70,2.0,nan,
Devlet,İZMİR DEMOKRASİ ÜNİVERSİTESİ,Mühendislik Fakültesi,111110046,Biyomedikal Mühendisliği,TR,No,,4,SAY,30,1.0,nan,
Devlet,İZMİR DEMOKRASİ ÜNİVERSİTESİ,Mühendislik Fakültesi,111110081,Elektrik-Elektronik Mühendisliği,İngilizce,No,,4,SAY,60,2.0,nan,
Devlet,İZMİR DEMOKRASİ ÜNİVERSİTESİ,Mühendislik Fakültesi,111110069,Endüstri Mühendisliği,TR,No,,4,SAY,60,2.0,nan,
Devlet,İZMİR DEMOKRASİ ÜNİVERSİTESİ,Mühendislik Fakültesi,111110058,İnşaat Mühendisliği,TR,No,,4,SAY,60,2.0,nan,
Devlet,İZMİR DEMOKRASİ ÜNİVERSİTESİ,Mühendislik Fakültesi,111110070,Makine Mühendisliği,TR,No,,4,SAY,60,2.0,nan,
Devlet,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,Mühendislik ve Mimarlık Fakültesi,105710103,Biyomedikal Mühendisliği,İngilizce,No,,4,SAY,70,2.0,105000.0,"336,71929"
Devlet,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,Mühendislik ve Mimarlık Fakültesi,105710042,Elektrik-Elektronik Mühendisliği,İngilizce,No,,4,SAY,70,2.0,55400.0,"395,14565"
Devlet,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,Mühendislik ve Mimarlık Fakültesi,105710184,Harita Mühendisliği,İngilizce,No,,4,SAY,70,2.0,180000.0,"288,25699"
Devlet,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,Mühendislik ve Mimarlık Fakültesi,105710087,İnşaat Mühendisliği,İngilizce,No,,4,SAY,70,2.0,88600.0,"353,45163"
Devlet,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,Mühendislik ve Mimarlık Fakültesi,105710051,Makine Mühendisliği,İngilizce,No,,4,SAY,70,2.0,73900.0,"370,19793"
Devlet,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,Mühendislik ve Mimarlık Fakültesi,105710078,Malzeme Bilimi ve Mühendisliği,İngilizce,No,,4,SAY,70,2.0,264000.0,"257,31486"
Devlet,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,Mühendislik ve Mimarlık Fakültesi,105710112,Mekatronik Mühendisliği,İngilizce,No,,4,SAY,70,2.0,90400.0,"351,52654"
Devlet,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,Mühendislik ve Mimarlık Fakültesi,105710315,Petrol ve Doğalgaz Mühendisliği,İngilizce,No,,4,SAY,40,1.0,nan,
